Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
239:09:38:17.275,76,14,71,4,79,10,47,8
239:09:38:17.300,76,14,71,4,79,10,47,8
239:09:38:17.325,76,14,71,4,79,10,47,8
239:09:38:17.350,76,14,70,4,79,10,47,8
239:09:38:17.375,76,14,70,4,79,10,47,8
239:09:38:17.400,76,14,70,4,79,10,47,8
239:09:38:17.425,76,14,70,4,81,10,47,8
239:09:38:17.450,76,14,70,4,81,10,46,8
239:09:38:17.475,68,14.3,70,4,81,10,46,8
239:09:38:17.500,68,14.3,70,4,81,10,46,8
239:09:38:17.525,68,14.3,70,4,81,10,46,8
239:09:38:17.550,68,14.3,70,4,81,10,46,8
239:09:38:17.575,68,14.3,70,4,81,10,46,8
239:09:38:17.600,68,14.3,70,4,81,10,46,8
239:09:38:17.625,68,14.3,69,4,81,10,46,8
239:09:38:17.650,68,14.3,69,4,81,10,46,8
239:09:38:17.675,68,14.3,69,4,80,10,46,8
239:09:38:17.700,68,14.3,69,4,80,10,46,8
239:09:38:17.725,68,14.3,69,4,80,10,46,9
239:09:38:17.750,68,14.3,69,4,80,10,46,9
239:09:38:17.775,68,14.3,69,4,80,10,46,9
239:09:38:17.800,68,14.3,69,4,80,10,46,9
239:09:38:17.825,68,14.3,69,4,80,10,46,9
239:09:38:17.850,68,14.3,68,4,80,10,46,9
239:09:38:17.875,68,14.3,68,4,80,10,46,9
239:09:38:17.900,68,14.3,68,4,80,10,46,9
239:09:38:17.925,68,14.3,68,4,79,10,46,9
239:09:38:17.950,68,14.3,68,4,79,10,45,9
239:09:38:17.975,62,14,68,4,79,10,45,9
239:09:38:18.000,62,14,68,4,79,10,45,9
239:09:38:18.025,62,14,68,4,79,10,45,9
239:09:38:18.050,62,14,68,4,79,10,45,9
239:09:38:18.075,62,14,68,4,79,10,45,9
239:09:38:18.100,62,14,67,3,79,10,45,9
239:09:38:18.125,62,14,67,3,79,10,45,9
239:09:38:18.150,62,14,67,3,79,10,45,9
239:09:38:18.175,62,14,67,3,79,10,45,9
239:09:38:18.200,62,14,67,3,79,10,44,9
239:09:38:18.225,62,14,67,3,79,10,44,9
239:09:38:18.250,62,14,67,3,79,10,44,9
239:09:38:18.275,62,14,67,3,79,10,44,9
239:09:38:18.300,62,14,67,3,79,10,44,9
239:09:38:18.325,62,14,67,3,79,10,44,9
239:09:38:18.350,62,14,66,3,79,10,44,9
239:09:38:18.375,62,14,66,3,79,10,44,9
239:09:38:18.400,62,14,66,3,79,10,44,9
239:09:38:18.425,62,14,66,3,78,10,44,9
239:09:38:18.450,62,14,66,3,78,10,43,10
239:09:38:18.475,64,13.7,66,3,78,10,43,10
239:09:38:18.500,64,13.7,66,3,78,10,43,10
239:09:38:18.525,64,13.7,66,3,78,10,43,10
239:09:38:18.550,64,13.7,66,3,78,10,43,10
239:09:38:18.575,64,13.7,66,3,78,10,43,10
239:09:38:18.600,64,13.7,66,3,78,10,43,10
239:09:38:18.625,64,13.7,65,3,78,10,43,10
239:09:38:18.650,64,13.7,65,3,78,10,43,10
239:09:38:18.675,64,13.7,65,3,78,10,43,10
239:09:38:18.700,64,13.7,65,3,78,10,43,10
239:09:38:18.725,64,13.7,65,3,78,10,42,10
239:09:38:18.750,64,13.7,65,3,78,10,42,10
239:09:38:18.775,64,13.7,65,3,78,10,42,10
239:09:38:18.800,64,13.7,65,3,78,10,42,10
239:09:38:18.825,64,13.7,65,3,78,10,42,10
239:09:38:18.850,64,13.7,64,3,78,10,42,10
239:09:38:18.875,64,13.7,64,3,78,10,42,10
239:09:38:18.900,64,13.7,64,3,78,10,42,10
239:09:38:18.925,64,13.7,64,3,78,9,42,10
239:09:38:18.950,64,13.7,64,3,78,9,42,10
239:09:38:18.975,63,12.9,64,3,78,9,42,10
239:09:38:19.000,63,12.9,64,3,78,9,42,10
239:09:38:19.025,63,12.9,64,3,78,9,42,10
239:09:38:19.050,63,12.9,64,3,78,9,42,10
239:09:38:19.075,63,12.9,64,3,78,9,42,10
239:09:38:19.100,63,12.9,64,3,78,9,42,10
239:09:38:19.125,63,12.9,64,3,78,9,42,10
239:09:38:19.150,63,12.9,64,3,78,9,42,10
239:09:38:19.175,63,12.9,64,3,78,9,42,10
239:09:38:19.200,63,12.9,64,3,78,9,41,10
239:09:38:19.225,63,12.9,64,3,78,9,41,10
239:09:38:19.250,63,12.9,64,3,78,9,41,10
239:09:38:19.275,63,12.9,64,3,78,9,41,10
239:09:38:19.300,63,12.9,64,3,78,9,41,10
239:09:38:19.325,63,12.9,64,3,78,9,41,10
239:09:38:19.350,63,12.9,65,3,78,9,41,10
239:09:38:19.375,63,12.9,65,3,78,9,41,10
239:09:38:19.400,63,12.9,65,3,78,9,41,10
239:09:38:19.425,63,12.9,65,3,79,9,41,10
239:09:38:19.450,63,12.9,65,3,79,9,40,10
239:09:38:19.475,64,13.3,65,3,79,9,40,10
239:09:38:19.500,64,13.3,65,3,79,9,40,10
239:09:38:19.525,64,13.3,65,3,79,9,40,10
239:09:38:19.550,64,13.3,65,3,79,9,40,10
239:09:38:19.575,64,13.3,65,3,79,9,40,10
239:09:38:19.600,64,13.3,65,3,79,9,40,10
239:09:38:19.625,64,13.3,65,3,79,9,40,10
239:09:38:19.650,64,13.3,65,3,79,9,40,10
239:09:38:19.675,64,13.3,65,3,76,9,40,10
239:09:38:19.700,64,13.3,65,3,76,9,40,10
239:09:38:19.725,64,13.3,65,3,76,9,40,11
239:09:38:19.750,64,13.3,65,3,76,9,40,11
239:09:38:19.775,64,13.3,65,3,76,9,40,11
239:09:38:19.800,64,13.3,65,3,76,9,40,11
239:09:38:19.825,64,13.3,65,3,76,9,40,11
239:09:38:19.850,64,13.3,66,3,76,9,40,11
239:09:38:19.875,64,13.3,66,3,76,9,40,11
239:09:38:19.900,64,13.3,66,3,76,9,40,11
239:09:38:19.925,64,13.3,66,3,74,9,40,11
239:09:38:19.950,64,13.3,66,3,74,9,39,11
239:09:38:19.975,64,13.3,66,3,74,9,39,11
239:09:38:20.000,64,13.3,66,3,74,9,39,11
239:09:38:20.025,64,13.3,66,3,74,9,39,11
239:09:38:20.050,64,13.3,66,3,74,9,39,11
239:09:38:20.075,64,13.3,66,3,74,9,39,11
239:09:38:20.100,64,13.3,66,3,74,9,39,11
239:09:38:20.125,64,13.3,64,3,74,9,39,11
239:09:38:20.150,64,13.3,64,3,72,9,39,11
239:09:38:20.175,64,13.3,64,3,72,9,39,11
239:09:38:20.200,64,13.3,64,3,72,9,39,11
239:09:38:20.225,64,13.3,64,3,72,9,39,11
239:09:38:20.250,64,13.3,64,3,72,9,39,11
239:09:38:20.275,64,13.3,64,3,72,9,39,11
239:09:38:20.300,64,13.3,64,3,72,9,39,11
239:09:38:20.325,64,13.3,64,3,72,9,39,11
239:09:38:20.350,64,13.3,61,3,72,9,39,11
239:09:38:20.375,64,13.3,61,3,72,9,39,11
239:09:38:20.400,64,13.3,61,3,72,9,39,11
239:09:38:20.425,64,13.3,61,3,72,9,39,11
239:09:38:20.450,64,13.3,61,3,72,9,38,11
239:09:38:20.475,70,13.1,61,3,72,9,38,11
239:09:38:20.500,70,13.1,61,3,72,9,38,11
239:09:38:20.525,70,13.1,61,3,72,9,38,11
239:09:38:20.550,70,13.1,61,3,72,9,38,11
239:09:38:20.575,70,13.1,61,3,72,9,38,11
239:09:38:20.600,70,13.1,58,3,72,9,38,11
239:09:38:20.625,70,13.1,58,3,72,9,38,11
239:09:38:20.650,70,13.1,58,3,72,9,38,11
239:09:38:20.675,70,13.1,58,3,71,9,38,11
239:09:38:20.700,70,13.1,58,3,71,9,38,11
239:09:38:20.725,70,13.1,58,3,71,9,38,11
239:09:38:20.750,70,13.1,58,3,71,9,38,11
239:09:38:20.775,70,13.1,58,3,71,9,38,11
239:09:38:20.800,70,13.1,58,3,71,9,38,11
239:09:38:20.825,70,13.1,58,3,71,9,38,11
239:09:38:20.850,70,13.1,56,3,71,9,38,11
239:09:38:20.875,70,13.1,56,3,71,9,38,11
239:09:38:20.900,70,13.1,56,3,70,9,38,11
239:09:38:20.925,70,13.1,56,3,70,9,38,11
239:09:38:20.950,70,13.1,56,3,70,9,37,11
239:09:38:20.975,65,13.1,56,3,70,9,37,11
239:09:38:21.000,65,13.1,56,3,70,9,37,11
239:09:38:21.025,65,13.1,56,3,70,9,37,11
239:09:38:21.050,65,13.1,56,3,70,9,37,11
239:09:38:21.075,65,13.1,56,3,70,9,37,11
239:09:38:21.100,65,13.1,51,3,70,9,37,11
239:09:38:21.125,65,13.1,51,3,70,9,37,11
239:09:38:21.150,65,13.1,51,3,69,9,37,11
239:09:38:21.175,65,13.1,51,3,69,9,37,11
239:09:38:21.200,65,13.1,51,3,69,9,36,11
239:09:38:21.225,65,13.1,51,3,69,9,36,11
239:09:38:21.250,65,13.1,51,3,69,9,36,11
239:09:38:21.275,65,13.1,51,3,69,9,36,11
239:09:38:21.300,65,13.1,51,3,69,9,36,11
239:09:38:21.325,65,13.1,51,3,69,9,36,11
239:09:38:21.350,65,13.1,51,3,69,9,36,11
239:09:38:21.375,65,13.1,51,3,69,9,36,11
239:09:38:21.400,65,13.1,51,3,69,9,36,11
239:09:38:21.425,65,13.1,51,3,68,9,36,11
239:09:38:21.450,65,13.1,51,3,68,9,35,11
239:09:38:21.475,64,13.6,51,3,68,9,35,11
239:09:38:21.500,64,13.6,51,3,68,9,35,11
239:09:38:21.525,64,13.6,51,3,68,9,35,11
239:09:38:21.550,64,13.6,51,3,68,9,35,11
239:09:38:21.575,64,13.6,51,3,68,9,35,11
239:09:38:21.600,64,13.6,46,3,68,9,35,11
239:09:38:21.625,64,13.6,46,3,68,9,35,11
239:09:38:21.650,64,13.6,46,3,68,9,35,11
239:09:38:21.675,64,13.6,46,3,68,9,35,11
239:09:38:21.700,64,13.6,46,3,68,9,35,11
239:09:38:21.725,64,13.6,46,3,68,9,35,11
239:09:38:21.750,64,13.6,46,3,68,9,35,11
239:09:38:21.775,64,13.6,46,3,68,9,35,11
239:09:38:21.800,64,13.6,46,3,68,9,35,11
239:09:38:21.825,64,13.6,46,3,68,9,35,11
239:09:38:21.850,64,13.6,42,3,68,9,35,11
239:09:38:21.875,64,13.6,42,3,68,9,35,11
239:09:38:21.900,64,13.6,42,3,68,9,35,11
239:09:38:21.925,64,13.6,42,3,70,9,35,11
239:09:38:21.950,64,13.6,42,3,70,9,35,11
239:09:38:21.975,70,13.9,42,3,70,9,35,11
239:09:38:22.000,70,13.9,42,3,70,9,35,11
239:09:38:22.025,70,13.9,42,3,70,9,35,11
239:09:38:22.050,70,13.9,42,3,70,9,35,11
239:09:38:22.075,70,13.9,42,3,70,9,35,11
239:09:38:22.100,70,13.9,42,3,70,9,35,11
239:09:38:22.125,70,13.9,42,3,70,9,35,11
239:09:38:22.150,70,13.9,42,3,70,9,35,11
239:09:38:22.175,70,13.9,42,3,70,9,35,11
239:09:38:22.200,70,13.9,42,3,70,9,35,11
239:09:38:22.225,70,13.9,42,3,70,9,35,11
239:09:38:22.250,70,13.9,42,3,70,9,35,11
239:09:38:22.275,70,13.9,42,3,70,9,35,11
239:09:38:22.300,70,13.9,42,3,70,9,35,11
239:09:38:22.325,70,13.9,42,3,70,9,35,11
239:09:38:22.350,70,13.9,45,3,70,9,35,11
239:09:38:22.375,70,13.9,45,3,70,9,35,11
239:09:38:22.400,70,13.9,45,3,72,9,35,11
239:09:38:22.425,70,13.9,45,3,72,9,35,11
239:09:38:22.450,70,13.9,45,3,72,9,35,11
239:09:38:22.475,65,14.9,45,3,72,9,35,11
239:09:38:22.500,65,14.9,45,3,72,9,35,11
239:09:38:22.525,65,14.9,45,3,72,9,35,11
239:09:38:22.550,65,14.9,45,3,72,9,35,11
239:09:38:22.575,65,14.9,45,3,72,9,35,11
239:09:38:22.600,65,14.9,47,3,72,9,35,11
239:09:38:22.625,65,14.9,47,3,72,9,35,11
239:09:38:22.650,65,14.9,47,3,72,9,35,11
239:09:38:22.675,65,14.9,47,3,72,9,35,11
239:09:38:22.700,65,14.9,47,3,72,9,35,11
239:09:38:22.725,65,14.9,47,3,72,9,36,11
239:09:38:22.750,65,14.9,47,3,72,9,36,11
239:09:38:22.775,65,14.9,47,3,72,9,36,11
239:09:38:22.800,65,14.9,47,3,72,9,36,11
239:09:38:22.825,65,14.9,47,3,72,9,36,11
239:09:38:22.850,65,14.9,50,4,72,9,36,11
239:09:38:22.875,65,14.9,50,4,72,9,36,11
239:09:38:22.900,65,14.9,50,4,74,9,36,11
239:09:38:22.925,65,14.9,50,4,74,9,36,11
239:09:38:22.950,65,14.9,50,4,74,9,36,11
239:09:38:22.975,67,14.2,50,4,74,9,36,11
239:09:38:23.000,67,14.2,50,4,74,9,36,11
239:09:38:23.025,67,14.2,50,4,74,9,36,11
239:09:38:23.050,67,14.2,50,4,74,9,36,11
239:09:38:23.075,67,14.2,50,4,74,9,36,11
239:09:38:23.100,67,14.2,50,4,74,9,36,11
239:09:38:23.125,67,14.2,51,3,74,9,36,11
239:09:38:23.150,67,14.2,51,3,76,9,36,11
239:09:38:23.175,67,14.2,51,3,76,9,36,11
239:09:38:23.200,67,14.2,51,3,76,9,36,12
239:09:38:23.225,67,14.2,51,3,76,9,36,12
239:09:38:23.250,67,14.2,51,3,76,9,36,12
239:09:38:23.275,67,14.2,51,3,76,9,36,12
239:09:38:23.300,67,14.2,51,3,76,9,36,12
239:09:38:23.325,67,14.2,51,3,76,9,36,12
239:09:38:23.350,67,14.2,52,3,76,9,36,12
239:09:38:23.375,67,14.2,52,3,76,9,36,12
239:09:38:23.400,67,14.2,52,3,76,9,36,12
239:09:38:23.425,67,14.2,52,3,78,9,36,12
239:09:38:23.450,67,14.2,52,3,78,9,36,12
239:09:38:23.475,66,14.1,52,3,78,9,36,12
239:09:38:23.500,66,14.1,52,3,78,9,36,12
239:09:38:23.525,66,14.1,52,3,78,9,36,12
239:09:38:23.550,66,14.1,52,3,78,9,36,12
239:09:38:23.575,66,14.1,52,3,78,9,36,12
239:09:38:23.600,66,14.1,52,3,78,9,36,12
239:09:38:23.625,66,14.1,52,3,78,9,36,12
239:09:38:23.650,66,14.1,52,3,78,9,36,12
239:09:38:23.675,66,14.1,52,3,79,9,36,12
239:09:38:23.700,66,14.1,52,3,79,9,36,12
239:09:38:23.725,66,14.1,52,3,79,9,36,12
239:09:38:23.750,66,14.1,52,3,79,9,36,12
239:09:38:23.775,66,14.1,52,3,79,9,36,12
239:09:38:23.800,66,14.1,52,3,79,9,36,12
239:09:38:23.825,66,14.1,52,3,79,9,36,12
239:09:38:23.850,66,14.1,54,3,79,9,36,12
239:09:38:23.875,66,14.1,54,3,79,9,36,12
239:09:38:23.900,66,14.1,54,3,79,9,36,12
239:09:38:23.925,66,14.1,54,3,79,9,36,12
239:09:38:23.950,66,14.1,54,3,79,9,37,12
239:09:38:23.975,67,13.8,54,3,79,9,37,12
239:09:38:24.000,67,13.8,54,3,79,9,37,12
239:09:38:24.025,67,13.8,54,3,79,9,37,12
239:09:38:24.050,67,13.8,54,3,79,9,37,12
239:09:38:24.075,67,13.8,54,3,79,9,37,12
239:09:38:24.100,67,13.8,54,3,79,9,37,12
239:09:38:24.125,67,13.8,56,3,79,9,37,12
239:09:38:24.150,67,13.8,56,3,79,8,37,12
239:09:38:24.175,67,13.8,56,3,79,8,37,12
239:09:38:24.200,67,13.8,56,3,79,8,38,12
239:09:38:24.225,67,13.8,56,3,79,8,38,12
239:09:38:24.250,67,13.8,56,3,79,8,38,12
239:09:38:24.275,67,13.8,56,3,79,8,38,12
239:09:38:24.300,67,13.8,56,3,79,8,38,12
239:09:38:24.325,67,13.8,56,3,79,8,38,12
239:09:38:24.350,67,13.8,58,3,79,8,38,12
239:09:38:24.375,67,13.8,58,3,79,8,38,12
239:09:38:24.400,67,13.8,58,3,80,8,38,12
239:09:38:24.425,67,13.8,58,3,80,8,38,12
239:09:38:24.450,67,13.8,58,3,80,8,38,12
239:09:38:24.475,69,13.8,58,3,80,8,38,12
239:09:38:24.500,69,13.8,58,3,80,8,38,12
239:09:38:24.525,69,13.8,58,3,80,8,38,12
239:09:38:24.550,69,13.8,58,3,80,8,38,12
239:09:38:24.575,69,13.8,58,3,80,8,38,12
239:09:38:24.600,69,13.8,60,3,80,8,38,12
239:09:38:24.625,69,13.8,60,3,80,8,38,12
239:09:38:24.650,69,13.8,60,3,80,8,38,12
239:09:38:24.675,69,13.8,60,3,80,8,38,12
239:09:38:24.700,69,13.8,60,3,80,8,39,12
239:09:38:24.725,69,13.8,60,3,80,8,39,12
239:09:38:24.750,69,13.8,60,3,80,8,39,12
239:09:38:24.775,69,13.8,60,3,80,8,39,12
239:09:38:24.800,69,13.8,60,3,80,8,39,12
239:09:38:24.825,69,13.8,62,3,80,8,39,12
239:09:38:24.850,69,13.8,62,3,80,8,39,12
239:09:38:24.875,69,13.8,62,3,80,8,39,12
239:09:38:24.900,69,13.8,62,3,80,8,39,12
239:09:38:24.925,69,13.8,62,3,80,8,39,12
239:09:38:24.950,69,13.8,62,3,80,8,40,12
239:09:38:24.975,68,13.7,62,3,80,8,40,12
239:09:38:25.000,68,13.7,62,3,80,8,40,12
239:09:38:25.025,68,13.7,62,3,80,8,40,12
239:09:38:25.050,68,13.7,62,3,80,8,40,12
239:09:38:25.075,68,13.7,62,3,80,8,40,12
239:09:38:25.100,68,13.7,62,3,80,8,40,12
239:09:38:25.125,68,13.7,63,3,80,8,40,12
239:09:38:25.150,68,13.7,63,3,80,8,40,12
239:09:38:25.175,68,13.7,63,3,80,8,40,12
239:09:38:25.200,68,13.7,63,3,80,8,40,12
239:09:38:25.225,68,13.7,63,3,80,8,40,12
239:09:38:25.250,68,13.7,63,3,80,8,40,12
239:09:38:25.275,68,13.7,63,3,80,8,40,12
239:09:38:25.300,68,13.7,63,3,80,8,40,12
239:09:38:25.325,68,13.7,63,3,80,8,40,12
239:09:38:25.350,68,13.7,64,3,80,8,40,12
239:09:38:25.375,68,13.7,64,3,80,8,40,12
239:09:38:25.400,68,13.7,64,3,80,8,40,12
239:09:38:25.425,68,13.7,64,3,81,8,40,12
239:09:38:25.450,68,13.7,64,3,81,8,40,12
239:09:38:25.475,65,14.2,64,3,81,8,40,12
239:09:38:25.500,65,14.2,64,3,81,8,40,12
239:09:38:25.525,65,14.2,64,3,81,8,40,12
239:09:38:25.550,65,14.2,64,3,81,8,40,12
239:09:38:25.575,65,14.2,64,3,81,8,40,12
239:09:38:25.600,65,14.2,64,3,81,8,40,12
239:09:38:25.625,65,14.2,64,3,81,8,40,12
239:09:38:25.650,65,14.2,64,3,81,8,40,12
239:09:38:25.675,65,14.2,64,3,81,8,40,12
239:09:38:25.700,65,14.2,64,3,81,8,40,12
239:09:38:25.725,65,14.2,64,3,81,8,41,12
239:09:38:25.750,65,14.2,64,3,81,8,41,12
239:09:38:25.775,65,14.2,64,3,81,8,41,12
239:09:38:25.800,65,14.2,64,3,81,8,41,12
239:09:38:25.825,65,14.2,64,3,81,8,41,12
239:09:38:25.850,65,14.2,64,3,81,8,41,12
239:09:38:25.875,65,14.2,64,3,81,8,41,12
239:09:38:25.900,65,14.2,64,3,80,8,41,12
239:09:38:25.925,65,14.2,64,3,80,8,41,12
239:09:38:25.950,65,14.2,64,3,80,8,42,12
239:09:38:25.975,65,15.1,64,3,80,8,42,12
239:09:38:26.000,65,15.1,64,3,80,8,42,12
239:09:38:26.025,65,15.1,64,3,80,8,42,12
239:09:38:26.050,65,15.1,64,3,80,8,42,12
239:09:38:26.075,65,15.1,64,3,80,8,42,12
239:09:38:26.100,65,15.1,64,3,80,8,42,12
239:09:38:26.125,65,15.1,65,3,80,8,42,12
239:09:38:26.150,65,15.1,65,3,80,8,42,12
239:09:38:26.175,65,15.1,65,3,80,8,42,12
239:09:38:26.200,65,15.1,65,3,80,8,42,11
239:09:38:26.225,65,15.1,65,3,80,8,42,11
239:09:38:26.250,65,15.1,65,3,80,8,42,11
239:09:38:26.275,65,15.1,65,3,80,8,42,11
239:09:38:26.300,65,15.1,65,3,80,8,42,11
239:09:38:26.325,65,15.1,65,3,80,8,42,11
239:09:38:26.350,65,15.1,66,3,80,8,42,11
239:09:38:26.375,65,15.1,66,3,80,8,42,11
239:09:38:26.400,65,15.1,66,3,80,8,42,11
239:09:38:26.425,65,15.1,66,3,80,8,42,11
239:09:38:26.450,65,15.1,66,3,80,8,42,11
239:09:38:26.475,63,15.5,66,3,80,8,42,11
239:09:38:26.500,63,15.5,66,3,80,8,42,11
239:09:38:26.525,63,15.5,66,3,80,8,42,11
239:09:38:26.550,63,15.5,66,3,80,8,42,11
239:09:38:26.575,63,15.5,66,3,80,8,42,11
239:09:38:26.600,63,15.5,66,3,80,8,42,11
239:09:38:26.625,63,15.5,66,3,80,8,42,11
239:09:38:26.650,63,15.5,66,3,80,8,42,11
239:09:38:26.675,63,15.5,66,3,78,9,42,11
239:09:38:26.700,63,15.5,66,3,78,9,42,11
239:09:38:26.725,63,15.5,66,3,78,9,43,11
239:09:38:26.750,63,15.5,66,3,78,9,43,11
239:09:38:26.775,63,15.5,66,3,78,9,43,11
239:09:38:26.800,63,15.5,66,3,78,9,43,11
239:09:38:26.825,63,15.5,66,3,78,9,43,11
239:09:38:26.850,63,15.5,67,3,78,9,43,11
239:09:38:26.875,63,15.5,67,3,78,9,43,11
239:09:38:26.900,63,15.5,67,3,76,9,43,11
239:09:38:26.925,63,15.5,67,3,76,9,43,11
239:09:38:26.950,63,15.5,67,3,76,9,44,11
239:09:38:26.975,64,16.3,67,3,76,9,44,11
239:09:38:27.000,64,16.3,67,3,76,9,44,11
239:09:38:27.025,64,16.3,67,3,76,9,44,11
239:09:38:27.050,64,16.3,67,3,76,9,44,11
239:09:38:27.075,64,16.3,67,3,76,9,44,11
239:09:38:27.100,64,16.3,67,3,76,9,44,11
239:09:38:27.125,64,16.3,68,3,76,9,44,11
239:09:38:27.150,64,16.3,68,3,76,9,44,11
239:09:38:27.175,64,16.3,68,3,76,9,44,11
239:09:38:27.200,64,16.3,68,3,76,9,44,11
239:09:38:27.225,64,16.3,68,3,76,9,44,11
239:09:38:27.250,64,16.3,68,3,76,9,44,11
239:09:38:27.275,64,16.3,68,3,76,9,44,11
239:09:38:27.300,64,16.3,68,3,76,9,44,11
239:09:38:27.325,64,16.3,68,3,76,9,44,11
239:09:38:27.350,64,16.3,69,3,76,9,44,11
239:09:38:27.375,64,16.3,69,3,76,9,44,11
239:09:38:27.400,64,16.3,69,3,76,9,44,11
239:09:38:27.425,64,16.3,69,3,75,10,44,11
239:09:38:27.450,64,16.3,69,3,75,10,44,11
239:09:38:27.475,66,16.6,69,3,75,10,44,11
239:09:38:27.500,66,16.6,69,3,75,10,44,11
239:09:38:27.525,66,16.6,69,3,75,10,44,11
239:09:38:27.550,66,16.6,69,3,75,10,44,11
239:09:38:27.575,66,16.6,69,3,75,10,44,11
239:09:38:27.600,66,16.6,69,3,75,10,44,11
239:09:38:27.625,66,16.6,69,3,75,10,44,11
239:09:38:27.650,66,16.6,69,3,75,10,44,11
239:09:38:27.675,66,16.6,69,3,74,10,44,11
239:09:38:27.700,66,16.6,69,3,74,10,44,11
239:09:38:27.725,66,16.6,69,3,74,10,45,11
239:09:38:27.750,66,16.6,69,3,74,10,45,11
239:09:38:27.775,66,16.6,69,3,74,10,45,11
239:09:38:27.800,66,16.6,69,3,74,10,45,11
239:09:38:27.825,66,16.6,69,3,74,10,45,11
239:09:38:27.850,66,16.6,70,3,74,10,45,11
239:09:38:27.875,66,16.6,70,3,74,10,45,11
239:09:38:27.900,66,16.6,70,3,73,9,45,11
239:09:38:27.925,66,16.6,70,3,73,9,45,11
239:09:38:27.950,66,16.6,70,3,73,9,45,10
239:09:38:27.975,66,16.7,70,3,73,9,45,10
239:09:38:28.000,66,16.7,70,3,73,9,45,10
239:09:38:28.025,66,16.7,70,3,73,9,45,10
239:09:38:28.050,66,16.7,70,3,73,9,45,10
239:09:38:28.075,66,16.7,70,3,73,9,45,10
239:09:38:28.100,66,16.7,70,3,73,9,45,10
239:09:38:28.125,66,16.7,70,3,73,9,45,10
239:09:38:28.150,66,16.7,70,3,73,9,45,10
239:09:38:28.175,66,16.7,70,3,73,9,45,10
239:09:38:28.200,66,16.7,70,3,73,9,45,10
239:09:38:28.225,66,16.7,70,3,73,9,46,10
239:09:38:28.250,66,16.7,70,3,73,9,46,10
239:09:38:28.275,66,16.7,70,3,73,9,46,10
239:09:38:28.300,66,16.7,70,3,73,9,46,10
239:09:38:28.325,66,16.7,70,3,73,9,46,10
239:09:38:28.350,66,16.7,71,3,73,9,46,10
239:09:38:28.375,66,16.7,71,3,73,9,46,10
239:09:38:28.400,66,16.7,71,3,73,9,46,10
239:09:38:28.425,66,16.7,71,3,73,9,46,10
239:09:38:28.450,66,16.7,71,3,73,9,46,10
239:09:38:28.475,66,16.3,71,3,73,9,46,10
239:09:38:28.500,66,16.3,71,3,73,9,46,10
239:09:38:28.525,66,16.3,71,3,73,9,46,10
239:09:38:28.550,66,16.3,71,3,73,9,46,10
239:09:38:28.575,66,16.3,71,3,73,9,46,10
239:09:38:28.600,66,16.3,71,3,73,9,46,10
239:09:38:28.625,66,16.3,71,3,73,9,46,10
239:09:38:28.650,66,16.3,71,3,73,9,46,10
239:09:38:28.675,66,16.3,71,3,75,8,46,10
239:09:38:28.700,66,16.3,71,3,75,8,46,10
239:09:38:28.725,66,16.3,71,3,75,8,47,10
239:09:38:28.750,66,16.3,71,3,75,8,47,10
239:09:38:28.775,66,16.3,71,3,75,8,47,10
239:09:38:28.800,66,16.3,71,3,75,8,47,10
239:09:38:28.825,66,16.3,71,3,75,8,47,10
239:09:38:28.850,66,16.3,71,3,75,8,47,10
239:09:38:28.875,66,16.3,71,3,75,8,47,10
239:09:38:28.900,66,16.3,71,3,77,8,47,10
239:09:38:28.925,66,16.3,71,3,77,8,47,10
239:09:38:28.950,66,16.3,71,3,77,8,47,10
239:09:38:28.975,64,16,71,3,77,8,47,10
239:09:38:29.000,64,16,71,3,77,8,47,10
239:09:38:29.025,64,16,71,3,77,8,47,10
239:09:38:29.050,64,16,71,3,77,8,47,10
239:09:38:29.075,64,16,71,3,77,8,47,10
239:09:38:29.100,64,16,72,3,77,8,47,10
239:09:38:29.125,64,16,72,3,77,8,47,10
239:09:38:29.150,64,16,72,3,77,8,47,10
239:09:38:29.175,64,16,72,3,79,8,47,10
239:09:38:29.200,64,16,72,3,79,8,47,10
239:09:38:29.225,64,16,72,3,79,8,47,10
239:09:38:29.250,64,16,72,3,79,8,47,10
239:09:38:29.275,64,16,72,3,79,8,47,10
239:09:38:29.300,64,16,72,3,79,8,47,10
239:09:38:29.325,64,16,72,3,79,8,47,10
239:09:38:29.350,64,16,71,3,79,8,47,10
239:09:38:29.375,64,16,71,3,79,8,47,10
239:09:38:29.400,64,16,71,3,79,8,47,10
239:09:38:29.425,64,16,71,3,79,8,47,10
239:09:38:29.450,64,16,71,3,79,8,47,10
239:09:38:29.475,64,15.3,71,3,79,8,47,10
239:09:38:29.500,64,15.3,71,3,79,8,47,10
239:09:38:29.525,64,15.3,71,3,79,8,47,10
239:09:38:29.550,64,15.3,71,3,79,8,47,10
239:09:38:29.575,64,15.3,71,3,79,8,47,10
239:09:38:29.600,64,15.3,71,3,79,8,47,10
239:09:38:29.625,64,15.3,71,3,79,8,47,10
239:09:38:29.650,64,15.3,71,3,79,8,47,10
